Season,TeamA,TeamB,Round
2005,1228,1192,1
2005,1246,1184,1
2005,1305,1400,1
2005,1328,1310,1
2005,1334,1338,1
2005,1403,1417,1
2005,1412,1261,1
2005,1428,1431,1
2005,1448,1151,1
2005,1449,1285,1
2005,1452,1166,1
2005,1454,1104,1
2005,1137,1242,1
2005,1163,1416,1
2005,1181,1175,1
2005,1196,1325,1
2005,1210,1203,1
2005,1235,1278,1
2005,1257,1418,1
2005,1277,1330,1
2005,1280,1390,1
2005,1301,1150,1
2005,1314,1324,1
2005,1329,1368,1
2005,1356,1388,1
2005,1436,1393,1
2005,1437,1307,1
2005,1458,1320,1
2005,1112,1412,2
2005,1228,1305,2
2005,1246,1153,2
2005,1403,1211,2
2005,1428,1328,2
2005,1449,1334,2
2005,1452,1448,2
2005,1454,1130,2
2005,1181,1280,2
2005,1257,1210,2
2005,1277,1436,2
2005,1301,1163,2
2005,1314,1235,2
2005,1329,1356,2
2005,1437,1196,2
2005,1458,1137,2
2005,1112,1329,3
2005,1228,1454,3
2005,1257,1449,3
2005,1452,1403,3
2005,1246,1428,3
2005,1277,1181,3
2005,1314,1437,3
2005,1458,1301,3
2005,1228,1112,4
2005,1257,1452,4
2005,1277,1246,4
2005,1314,1458,4
2005,1228,1257,5
2005,1314,1277,5
2005,1314,1228,6
2006,1284,1214,0
2006,1104,1266,1
2006,1130,1334,1
2006,1181,1380,1
2006,1196,1375,1
2006,1203,1423,1
2006,1211,1462,1
2006,1228,1102,1
2006,1231,1361,1
2006,1261,1233,1
2006,1285,1305,1
2006,1397,1457,1
2006,1401,1393,1
2006,1417,1125,1
2006,1449,1429,1
2006,1454,1328,1
2006,1455,1371,1
2006,1112,1458,1
2006,1133,1242,1
2006,1137,1116,1
2006,1163,1107,1
2006,1206,1277,1
2006,1207,1320,1
2006,1246,1412,1
2006,1272,1331,1
2006,1301,1143,1
2006,1314,1293,1
2006,1322,1234,1
2006,1326,1172,1
2006,1338,1245,1
2006,1400,1335,1
2006,1437,1284,1
2006,1452,1356,1
2006,1130,1285,2
2006,1181,1203,2
2006,1196,1454,2
2006,1211,1231,2
2006,1261,1401,2
2006,1417,1104,2
2006,1449,1228,2
2006,1455,1397,2
2006,1133,1338,2
2006,1163,1246,2
2006,1206,1314,2
2006,1207,1326,2
2006,1272,1137,2
2006,1400,1301,2
2006,1437,1112,2
2006,1452,1322,2
2006,1261,1181,3
2006,1272,1133,3
2006,1400,1452,3
2006,1417,1211,3
2006,1163,1449,3
2006,1196,1207,3
2006,1206,1455,3
2006,1437,1130,3
2006,1261,1400,4
2006,1417,1272,4
2006,1196,1437,4
2006,1206,1163,4
2006,1196,1206,5
2006,1417,1261,5
2006,1196,1417,6
2007,1310,1197,0
2007,1130,1403,1
2007,1139,1330,1
2007,1207,1125,1
2007,1231,1211,1
2007,1257,1390,1
2007,1268,1172,1
2007,1277,1266,1
2007,1314,1184,1
2007,1326,1148,1
2007,1338,1460,1
2007,1401,1335,1
2007,1417,1451,1
2007,1433,1181,1
2007,1435,1203,1
2007,1450,1331,1
2007,1462,1140,1
2007,1196,1238,1
2007,1242,1310,1
2007,1246,1437,1
2007,1272,1317,1
2007,1305,1166,1
2007,1332,1275,1
2007,1345,1112,1
2007,1356,1221,1
2007,1397,1253,1
2007,1400,1308,1
2007,1424,1210,1
2007,1425,1116,1
2007,1438,1107,1
2007,1439,1228,1
2007,1457,1323,1
2007,1458,1394,1
2007,1139,1268,2
2007,1207,1130,2
2007,1314,1277,2
2007,1326,1462,2
2007,1338,1433,2
2007,1401,1257,2
2007,1417,1231,2
2007,1435,1450,2
2007,1196,1345,2
2007,1242,1246,2
2007,1272,1305,2
2007,1332,1457,2
2007,1356,1439,2
2007,1397,1438,2
2007,1424,1458,2
2007,1425,1400,2
2007,1242,1356,3
2007,1272,1401,3
2007,1326,1397,3
2007,1417,1338,3
2007,1196,1139,3
2007,1207,1435,3
2007,1314,1425,3
2007,1332,1424,3
2007,1326,1272,4
2007,1417,1242,4
2007,1196,1332,4
2007,1207,1314,4
2007,1196,1417,5
2007,1326,1207,5
2007,1196,1326,6
2008,1291,1164,0
2008,1181,1125,1
2008,1242,1340,1
2008,1243,1425,1
2008,1266,1246,1
2008,1277,1396,1
2008,1323,1206,1
2008,1338,1331,1
2008,1345,1124,1
2008,1390,1165,1
2008,1401,1140,1
2008,1417,1290,1
2008,1424,1245,1
2008,1450,1457,1
2008,1452,1112,1
2008,1458,1168,1
2008,1462,1208,1
2008,1116,1231,1
2008,1139,1375,1
2008,1172,1211,1
2008,1207,1420,1
2008,1257,1129,1
2008,1272,1426,1
2008,1274,1388,1
2008,1280,1332,1
2008,1314,1291,1
2008,1328,1386,1
2008,1360,1163,1
2008,1373,1435,1
2008,1397,1110,1
2008,1400,1122,1
2008,1437,1155,1
2008,1443,1179,1
2008,1242,1424,2
2008,1277,1338,2
2008,1390,1266,2
2008,1417,1401,2
2008,1450,1323,2
2008,1452,1181,2
2008,1458,1243,2
2008,1462,1345,2
2008,1172,1207,2
2008,1257,1328,2
2008,1272,1280,2
2008,1314,1116,2
2008,1397,1139,2
2008,1400,1274,2
2008,1437,1373,2
2008,1443,1360,2
2008,1257,1397,3
2008,1314,1450,3
2008,1417,1443,3
2008,1462,1452,3
2008,1172,1458,3
2008,1242,1437,3
2008,1272,1277,3
2008,1400,1390,3
2008,1314,1257,4
2008,1417,1462,4
2008,1242,1172,4
2008,1272,1400,4
2008,1242,1314,5
2008,1272,1417,5
2008,1242,1272,6
2009,1287,1106,0
2009,1163,1151,1
2009,1181,1127,1
2009,1211,1103,1
2009,1261,1139,1
2009,1268,1143,1
2009,1272,1169,1
2009,1276,1155,1
2009,1314,1347,1
2009,1328,1288,1
2009,1345,1320,1
2009,1400,1278,1
2009,1401,1140,1
2009,1417,1433,1
2009,1437,1110,1
2009,1443,1228,1
2009,1449,1280,1
2009,1112,1428,1
2009,1113,1396,1
2009,1156,1448,1
2009,1173,1452,1
2009,1242,1295,1
2009,1257,1287,1
2009,1266,1429,1
2009,1277,1352,1
2009,1281,1165,1
2009,1329,1397,1
2009,1338,1190,1
2009,1373,1326,1
2009,1393,1372,1
2009,1425,1130,1
2009,1458,1199,1
2009,1462,1340,1
2009,1163,1401,2
2009,1181,1400,2
2009,1211,1443,2
2009,1272,1268,2
2009,1314,1261,2
2009,1328,1276,2
2009,1345,1449,2
2009,1437,1417,2
2009,1112,1156,2
2009,1242,1173,2
2009,1257,1373,2
2009,1277,1425,2
2009,1281,1266,2
2009,1338,1329,2
2009,1393,1113,2
2009,1462,1458,2
2009,1163,1345,3
2009,1281,1272,3
2009,1338,1462,3
2009,1437,1181,3
2009,1257,1112,3
2009,1277,1242,3
2009,1314,1211,3
2009,1328,1393,3
2009,1163,1281,4
2009,1437,1338,4
2009,1277,1257,4
2009,1314,1328,4
2009,1277,1163,5
2009,1314,1437,5
2009,1314,1277,6
2010,1115,1457,0
2010,1124,1358,1
2010,1139,1431,1
2010,1140,1196,1
2010,1242,1250,1
2010,1243,1317,1
2010,1246,1190,1
2010,1293,1435,1
2010,1307,1285,1
2010,1320,1424,1
2010,1325,1207,1
2010,1330,1323,1
2010,1388,1350,1
2010,1397,1361,1
2010,1437,1352,1
2010,1448,1400,1
2010,1449,1266,1
2010,1143,1257,1
2010,1165,1396,1
2010,1181,1115,1
2010,1210,1329,1
2010,1211,1199,1
2010,1268,1222,1
2010,1277,1308,1
2010,1281,1155,1
2010,1326,1364,1
2010,1338,1324,1
2010,1345,1373,1
2010,1393,1436,1
2010,1401,1429,1
2010,1452,1288,1
2010,1458,1459,1
2010,1462,1278,1
2010,1124,1330,2
2010,1139,1293,2
2010,1243,1140,2
2010,1246,1448,2
2010,1320,1242,2
2010,1388,1437,2
2010,1397,1325,2
2010,1449,1307,2
2010,1165,1458,2
2010,1181,1143,2
2010,1277,1268,2
2010,1326,1210,2
2010,1345,1401,2
2010,1393,1211,2
2010,1452,1281,2
2010,1462,1338,2
2010,1139,1393,3
2010,1243,1462,3
2010,1246,1165,3
2010,1452,1449,3
2010,1124,1388,3
2010,1181,1345,3
2010,1277,1320,3
2010,1397,1326,3
2010,1139,1243,4
2010,1452,1246,4
2010,1181,1124,4
2010,1277,1397,4
2010,1139,1277,5
2010,1181,1452,5
2010,1181,1139,6
2011,1155,1412,0
2011,1421,1114,0
2011,1427,1106,0
2011,1433,1425,0
2011,1139,1330,1
2011,1140,1459,1
2011,1153,1281,1
2011,1163,1137,1
2011,1196,1364,1
2011,1211,1385,1
2011,1243,1429,1
2011,1246,1343,1
2011,1287,1257,1
2011,1338,1421,1
2011,1350,1435,1
2011,1361,1294,1
2011,1396,1336,1
2011,1417,1277,1
2011,1452,1155,1
2011,1458,1125,1
2011,1112,1272,1
2011,1181,1214,1
2011,1199,1401,1
2011,1206,1437,1
2011,1228,1424,1
2011,1242,1131,1
2011,1266,1462,1
2011,1276,1397,1
2011,1314,1254,1
2011,1323,1103,1
2011,1326,1427,1
2011,1345,1389,1
2011,1393,1232,1
2011,1400,1324,1
2011,1433,1207,1
2011,1449,1208,1
2011,1139,1338,2
2011,1140,1211,2
2011,1163,1153,2
2011,1196,1417,2
2011,1246,1452,2
2011,1350,1287,2
2011,1361,1396,2
2011,1458,1243,2
2011,1112,1400,2
2011,1181,1276,2
2011,1199,1323,2
2011,1242,1228,2
2011,1266,1393,2
2011,1314,1449,2
2011,1326,1206,2
2011,1433,1345,2
2011,1112,1181,3
2011,1139,1458,3
2011,1163,1361,3
2011,1196,1140,3
2011,1242,1350,3
2011,1246,1326,3
2011,1314,1266,3
2011,1433,1199,3
2011,1139,1196,4
2011,1163,1112,4
2011,1246,1314,4
2011,1433,1242,4
2011,1139,1433,5
2011,1163,1246,5
2011,1163,1139,6
2012,1140,1233,0
2012,1443,1290,0
2012,1378,1143,0
2012,1436,1249,0
2012,1124,1355,1
2012,1160,1424,1
2012,1211,1452,1
2012,1231,1308,1
2012,1235,1163,1
2012,1243,1379,1
2012,1246,1443,1
2012,1257,1172,1
2012,1266,1140,1
2012,1293,1161,1
2012,1307,1253,1
2012,1326,1259,1
2012,1393,1421,1
2012,1433,1455,1
2012,1435,1217,1
2012,1458,1285,1
2012,1153,1400,1
2012,1166,1104,1
2012,1196,1438,1
2012,1199,1382,1
2012,1207,1125,1
2012,1242,1178,1
2012,1250,1181,1
2012,1277,1254,1
2012,1301,1361,1
2012,1313,1281,1
2012,1314,1436,1
2012,1325,1276,1
2012,1345,1388,1
2012,1378,1396,1
2012,1387,1272,1
2012,1462,1323,1
2012,1124,1160,2
2012,1231,1433,2
2012,1246,1235,2
2012,1257,1307,2
2012,1266,1293,2
2012,1326,1211,2
2012,1393,1243,2
2012,1458,1435,2
2012,1153,1199,2
2012,1196,1313,2
2012,1242,1345,2
2012,1277,1387,2
2012,1301,1207,2
2012,1314,1166,2
2012,1325,1378,2
2012,1462,1250,2
2012,1196,1266,3
2012,1257,1277,3
2012,1326,1153,3
2012,1393,1458,3
2012,1124,1462,3
2012,1242,1301,3
2012,1246,1231,3
2012,1314,1325,3
2012,1257,1196,4
2012,1326,1393,4
2012,1242,1314,4
2012,1246,1124,4
2012,1242,1326,5
2012,1246,1257,5
2012,1246,1242,6
2013,1299,1251,0
2013,1388,1292,0
2013,1241,1254,0
2013,1247,1129,0
2013,1112,1125,1
2013,1139,1137,1
2013,1143,1424,1
2013,1161,1281,1
2013,1211,1380,1
2013,1217,1307,1
2013,1257,1299,1
2013,1266,1172,1
2013,1272,1388,1
2013,1276,1355,1
2013,1277,1434,1
2013,1332,1329,1
2013,1387,1308,1
2013,1393,1285,1
2013,1433,1103,1
2013,1455,1338,1
2013,1166,1153,1
2013,1181,1107,1
2013,1195,1207,1
2013,1196,1322,1
2013,1228,1160,1
2013,1231,1241,1
2013,1235,1323,1
2013,1242,1443,1
2013,1247,1243,1
2013,1274,1334,1
2013,1278,1417,1
2013,1279,1458,1
2013,1314,1437,1
2013,1326,1233,1
2013,1361,1328,1
2013,1396,1301,1
2013,1112,1217,2
2013,1257,1161,2
2013,1266,1139,2
2013,1276,1433,2
2013,1277,1272,2
2013,1332,1387,2
2013,1393,1143,2
2013,1455,1211,2
2013,1181,1166,2
2013,1195,1361,2
2013,1196,1278,2
2013,1231,1396,2
2013,1242,1314,2
2013,1247,1279,2
2013,1274,1228,2
2013,1326,1235,2
2013,1266,1274,3
2013,1326,1112,3
2013,1393,1231,3
2013,1455,1247,3
2013,1181,1277,3
2013,1196,1195,3
2013,1257,1332,3
2013,1276,1242,3
2013,1393,1266,4
2013,1455,1326,4
2013,1257,1181,4
2013,1276,1196,4
2013,1257,1455,5
2013,1276,1393,5
2013,1257,1276,6
2014,1107,1291,0
2014,1301,1462,0
2014,1142,1411,0
2014,1397,1234,0
2014,1163,1386,1
2014,1173,1326,1
2014,1196,1107,1
2014,1217,1153,1
2014,1257,1264,1
2014,1276,1459,1
2014,1277,1174,1
2014,1295,1328,1
2014,1332,1140,1
2014,1338,1160,1
2014,1361,1308,1
2014,1387,1301,1
2014,1393,1444,1
2014,1400,1113,1
2014,1437,1454,1
2014,1458,1110,1
2014,1112,1451,1
2014,1124,1304,1
2014,1166,1418,1
2014,1211,1329,1
2014,1235,1300,1
2014,1242,1184,1
2014,1246,1243,1
2014,1272,1203,1
2014,1273,1181,1
2014,1314,1344,1
2014,1372,1433,1
2014,1390,1307,1
2014,1397,1269,1
2014,1417,1409,1
2014,1438,1157,1
2014,1455,1142,1
2014,1163,1437,2
2014,1173,1393,2
2014,1196,1338,2
2014,1257,1387,2
2014,1276,1400,2
2014,1277,1217,2
2014,1361,1295,2
2014,1458,1332,2
2014,1112,1211,2
2014,1124,1166,2
2014,1235,1314,2
2014,1246,1455,2
2014,1390,1242,2
2014,1397,1273,2
2014,1417,1372,2
2014,1438,1272,2
2014,1112,1361,3
2014,1173,1390,3
2014,1196,1417,3
2014,1458,1124,3
2014,1163,1235,3
2014,1246,1257,3
2014,1276,1397,3
2014,1277,1438,3
2014,1196,1173,4
2014,1458,1112,4
2014,1163,1277,4
2014,1246,1276,4
2014,1163,1196,5
2014,1246,1458,5
2014,1163,1246,6
2015,1214,1264,0
2015,1279,1140,0
2015,1173,1129,0
2015,1352,1316,0
2015,1112,1411,1
2015,1116,1459,1
2015,1139,1400,1
2015,1153,1345,1
2015,1207,1186,1
2015,1209,1124,1
2015,1246,1214,1
2015,1301,1261,1
2015,1314,1217,1
2015,1323,1318,1
2015,1326,1433,1
2015,1412,1235,1
2015,1417,1374,1
2015,1428,1372,1
2015,1437,1248,1
2015,1462,1279,1
2015,1173,1344,1
2015,1181,1352,1
2015,1211,1295,1
2015,1234,1172,1
2015,1242,1308,1
2015,1257,1414,1
2015,1268,1434,1
2015,1277,1208,1
2015,1320,1461,1
2015,1328,1107,1
2015,1332,1329,1
2015,1361,1385,1
2015,1438,1125,1
2015,1452,1138,1
2015,1455,1231,1
2015,1458,1157,1
2015,1112,1326,2
2015,1246,1153,2
2015,1301,1437,2
2015,1314,1116,2
2015,1323,1139,2
2015,1417,1412,2
2015,1428,1207,2
2015,1462,1209,2
2015,1181,1361,2
2015,1211,1234,2
2015,1257,1320,2
2015,1277,1438,2
2015,1328,1173,2
2015,1452,1268,2
2015,1455,1242,2
2015,1458,1332,2
2015,1112,1462,3
2015,1246,1452,3
2015,1323,1455,3
2015,1458,1314,3
2015,1181,1428,3
2015,1211,1417,3
2015,1257,1301,3
2015,1277,1328,3
2015,1246,1323,4
2015,1458,1112,4
2015,1181,1211,4
2015,1277,1257,4
2015,1181,1277,5
2015,1458,1246,5
2015,1181,1458,6
2016,1195,1192,0
2016,1455,1435,0
2016,1221,1380,0
2016,1276,1409,0
2016,1114,1345,1
2016,1139,1403,1
2016,1163,1160,1
2016,1181,1423,1
2016,1211,1371,1
2016,1231,1151,1
2016,1235,1233,1
2016,1242,1122,1
2016,1246,1392,1
2016,1274,1138,1
2016,1314,1195,1
2016,1344,1425,1
2016,1428,1201,1
2016,1438,1214,1
2016,1455,1112,1
2016,1463,1124,1
2016,1218,1143,1
2016,1234,1396,1
2016,1268,1355,1
2016,1292,1277,1
2016,1320,1400,1
2016,1323,1276,1
2016,1328,1167,1
2016,1332,1221,1
2016,1372,1452,1
2016,1386,1153,1
2016,1393,1173,1
2016,1401,1453,1
2016,1433,1333,1
2016,1437,1421,1
2016,1458,1338,1
2016,1462,1451,1
2016,1181,1463,2
2016,1211,1428,2
2016,1231,1246,2
2016,1235,1114,2
2016,1242,1163,2
2016,1274,1455,2
2016,1314,1344,2
2016,1438,1139,2
2016,1268,1218,2
2016,1323,1372,2
2016,1328,1433,2
2016,1332,1386,2
2016,1393,1292,2
2016,1401,1320,2
2016,1437,1234,2
2016,1458,1462,2
2016,1242,1268,3
2016,1328,1401,3
2016,1332,1181,3
2016,1437,1274,3
2016,1314,1231,3
2016,1323,1458,3
2016,1393,1211,3
2016,1438,1235,3
2016,1328,1332,4
2016,1437,1242,4
2016,1314,1323,4
2016,1393,1438,4
2016,1314,1393,5
2016,1437,1328,5
2016,1437,1314,6
2017,1243,1448,0
2017,1291,1309,0
2017,1413,1300,0
2017,1425,1344,0
2017,1112,1315,1
2017,1139,1457,1
2017,1196,1190,1
2017,1199,1195,1
2017,1211,1355,1
2017,1235,1305,1
2017,1292,1278,1
2017,1321,1435,1
2017,1323,1343,1
2017,1345,1436,1
2017,1388,1433,1
2017,1437,1291,1
2017,1438,1423,1
2017,1452,1137,1
2017,1458,1439,1
2017,1462,1268,1
2017,1116,1371,1
2017,1124,1308,1
2017,1153,1243,1
2017,1181,1407,1
2017,1242,1413,1
2017,1246,1297,1
2017,1257,1240,1
2017,1276,1329,1
2017,1277,1274,1
2017,1314,1411,1
2017,1332,1233,1
2017,1348,1166,1
2017,1376,1266,1
2017,1417,1245,1
2017,1425,1374,1
2017,1455,1173,1
2017,1112,1388,2
2017,1139,1292,2
2017,1196,1438,2
2017,1211,1321,2
2017,1345,1235,2
2017,1452,1323,2
2017,1458,1437,2
2017,1462,1199,2
2017,1124,1425,2
2017,1242,1277,2
2017,1246,1455,2
2017,1276,1257,2
2017,1314,1116,2
2017,1332,1348,2
2017,1376,1181,2
2017,1417,1153,2
2017,1211,1452,3
2017,1242,1345,3
2017,1332,1276,3
2017,1462,1112,3
2017,1196,1458,3
2017,1246,1417,3
2017,1314,1139,3
2017,1376,1124,3
2017,1211,1462,4
2017,1332,1242,4
2017,1314,1246,4
2017,1376,1196,4
2017,1211,1376,5
2017,1314,1332,5
2017,1314,1211,6
2018,1347,1254,0
2018,1382,1417,0
2018,1393,1113,0
2018,1411,1300,0
2018,1104,1439,1
2018,1138,1112,1
2018,1181,1233,1
2018,1196,1382,1
2018,1211,1422,1
2018,1222,1361,1
2018,1242,1335,1
2018,1246,1172,1
2018,1260,1274,1
2018,1276,1285,1
2018,1326,1355,1
2018,1348,1328,1
2018,1371,1301,1
2018,1397,1460,1
2018,1403,1372,1
2018,1437,1347,1
2018,1120,1158,1
2018,1139,1116,1
2018,1153,1209,1
2018,1155,1308,1
2018,1199,1281,1
2018,1243,1166,1
2018,1267,1455,1
2018,1277,1137,1
2018,1305,1400,1
2018,1314,1252,1
2018,1345,1168,1
2018,1393,1395,1
2018,1401,1344,1
2018,1420,1438,1
2018,1452,1293,1
2018,1462,1411,1
2018,1181,1348,2
2018,1211,1326,2
2018,1242,1371,2
2018,1246,1138,2
2018,1260,1397,2
2018,1276,1222,2
2018,1403,1196,2
2018,1437,1104,2
2018,1155,1120,2
2018,1199,1462,2
2018,1243,1420,2
2018,1305,1153,2
2018,1345,1139,2
2018,1393,1277,2
2018,1401,1314,2
2018,1452,1267,2
2018,1199,1211,3
2018,1243,1246,3
2018,1260,1305,3
2018,1276,1401,3
2018,1181,1393,3
2018,1242,1155,3
2018,1403,1345,3
2018,1437,1452,3
2018,1260,1243,4
2018,1276,1199,4
2018,1242,1181,4
2018,1437,1403,4
2018,1276,1260,5
2018,1437,1242,5
2018,1437,1276,6
2019,1125,1396,0
2019,1192,1341,0
2019,1113,1385,0
2019,1295,1300,0
2019,1120,1308,1
2019,1124,1393,1
2019,1196,1305,1
2019,1199,1436,1
2019,1211,1192,1
2019,1242,1318,1
2019,1246,1101,1
2019,1261,1463,1
2019,1268,1125,1
2019,1276,1285,1
2019,1277,1133,1
2019,1278,1257,1
2019,1293,1266,1
2019,1345,1330,1
2019,1437,1388,1
2019,1459,1371,1
2019,1138,1113,1
2019,1181,1295,1
2019,1222,1209,1
2019,1234,1153,1
2019,1251,1280,1
2019,1314,1233,1
2019,1326,1235,1
2019,1328,1279,1
2019,1332,1458,1
2019,1397,1159,1
2019,1403,1297,1
2019,1414,1243,1
2019,1416,1433,1
2019,1438,1205,1
2019,1439,1387,1
2019,1449,1429,1
2019,1120,1242,2
2019,1199,1293,2
2019,1211,1124,2
2019,1246,1459,2
2019,1261,1268,2
2019,1276,1196,2
2019,1277,1278,2
2019,1345,1437,2
2019,1181,1416,2
2019,1222,1326,2
2019,1314,1449,2
2019,1332,1414,2
2019,1397,1234,2
2019,1403,1138,2
2019,1438,1328,2
2019,1439,1251,2
2019,1211,1199,3
2019,1345,1397,3
2019,1403,1276,3
2019,1438,1332,3
2019,1120,1314,3
2019,1181,1439,3
2019,1246,1222,3
2019,1277,1261,3
2019,1403,1211,4
2019,1438,1345,4
2019,1120,1246,4
2019,1277,1181,4
2019,1403,1277,5
2019,1438,1120,5
2019,1438,1403,6
2021,1179,1455,0
2021,1313,1111,0
2021,1411,1291,0
2021,1417,1277,0
2021,1116,1159,1
2021,1124,1216,1
2021,1196,1439,1
2021,1222,1156,1
2021,1228,1180,1
2021,1260,1210,1
2021,1317,1345,1
2021,1329,1251,1
2021,1331,1326,1
2021,1333,1397,1
2021,1353,1155,1
2021,1393,1361,1
2021,1403,1429,1
2021,1437,1457,1
2021,1452,1287,1
2021,1458,1314,1
2021,1101,1400,1
2021,1104,1233,1
2021,1160,1207,1
2021,1166,1364,1
2021,1199,1422,1
2021,1211,1313,1
2021,1234,1213,1
2021,1242,1186,1
2021,1261,1382,1
2021,1268,1163,1
2021,1276,1411,1
2021,1325,1438,1
2021,1328,1281,1
2021,1417,1140,1
2021,1425,1179,1
2021,1116,1403,2
2021,1124,1458,2
2021,1222,1353,2
2021,1260,1228,2
2021,1331,1196,2
2021,1333,1329,2
2021,1393,1452,2
2021,1437,1317,2
2021,1104,1268,2
2021,1166,1325,2
2021,1199,1160,2
2021,1211,1328,2
2021,1276,1261,2
2021,1332,1234,2
2021,1417,1101,2
2021,1425,1242,2
2021,1116,1331,3
2021,1124,1437,3
2021,1222,1393,3
2021,1333,1260,3
2021,1211,1166,3
2021,1276,1199,3
2021,1417,1104,3
2021,1425,1332,3
2021,1124,1116,4
2021,1222,1333,4
2021,1211,1425,4
2021,1417,1276,4
2021,1124,1222,5
2021,1211,1417,5
2021,1124,1211,6
2022,1231,1461,0
2022,1411,1394,0
2022,1323,1353,0
2022,1460,1136,0
2022,1116,1436,1
2022,1124,1313,1
2022,1166,1361,1
2022,1211,1209,1
2022,1242,1411,1
2022,1272,1129,1
2022,1276,1161,1
2022,1293,1362,1
2022,1308,1163,1
2022,1314,1266,1
2022,1344,1355,1
2022,1350,1234,1
2022,1388,1231,1
2022,1389,1246,1
2022,1397,1255,1
2022,1417,1103,1
2022,1112,1460,1
2022,1120,1240,1
2022,1181,1168,1
2022,1222,1412,1
2022,1228,1151,1
2022,1235,1261,1
2022,1274,1425,1
2022,1277,1172,1
2022,1323,1104,1
2022,1326,1260,1
2022,1345,1463,1
2022,1395,1371,1
2022,1400,1439,1
2022,1403,1286,1
2022,1437,1174,1
2022,1458,1159,1
2022,1116,1308,2
2022,1211,1272,2
2022,1242,1166,2
2022,1276,1397,2
2022,1314,1124,2
2022,1344,1350,2
2022,1389,1293,2
2022,1417,1388,2
2022,1112,1395,2
2022,1181,1277,2
2022,1222,1228,2
2022,1235,1458,2
2022,1274,1120,2
2022,1345,1400,2
2022,1403,1323,2
2022,1437,1326,2
2022,1116,1211,3
2022,1181,1403,3
2022,1222,1112,3
2022,1437,1276,3
2022,1242,1344,3
2022,1274,1235,3
2022,1314,1417,3
2022,1389,1345,3
2022,1181,1116,4
2022,1437,1222,4
2022,1242,1274,4
2022,1314,1389,4
2022,1242,1437,5
2022,1314,1181,5
2022,1242,1314,6
1985,1234,1116,1
1985,1345,1120,1
1985,1250,1207,1
1985,1425,1229,1
1985,1325,1242,1
1985,1449,1246,1
1985,1338,1256,1
1985,1233,1260,1
1985,1292,1314,1
1985,1333,1323,1
1985,1235,1326,1
1985,1299,1328,1
1985,1330,1374,1
1985,1380,1385,1
1985,1439,1396,1
1985,1361,1424,1
1985,1112,1104,1
1985,1403,1130,1
1985,1337,1181,1
1985,1455,1208,1
1985,1273,1210,1
1985,1318,1228,1
1985,1275,1268,1
1985,1335,1272,1
1985,1192,1276,1
1985,1261,1298,1
1985,1305,1301,1
1985,1177,1393,1
1985,1277,1412,1
1985,1409,1431,1
1985,1267,1433,1
1985,1173,1437,1
1985,1242,1120,2
1985,1396,1207,2
1985,1424,1246,2
1985,1326,1256,2
1985,1374,1260,2
1985,1323,1314,2
1985,1229,1328,2
1985,1116,1385,2
1985,1433,1104,2
1985,1181,1130,2
1985,1393,1210,2
1985,1208,1228,2
1985,1298,1268,2
1985,1412,1272,2
1985,1431,1301,2
1985,1276,1437,2
1985,1260,1207,3
1985,1228,1210,3
1985,1130,1272,3
1985,1256,1328,3
1985,1104,1301,3
1985,1120,1314,3
1985,1246,1385,3
1985,1268,1437,3
1985,1210,1207,4
1985,1328,1272,4
1985,1301,1385,4
1985,1314,1437,4
1985,1385,1207,5
1985,1272,1437,5
1985,1207,1437,6
1986,1431,1133,1
1986,1438,1177,1
1986,1290,1181,1
1986,1403,1207,1
1986,1265,1210,1
1986,1299,1242,1
1986,1180,1257,1
1986,1345,1261,1
1986,1123,1272,1
1986,1449,1277,1
1986,1428,1314,1
1986,1318,1328,1
1986,1452,1330,1
1986,1239,1396,1
1986,1281,1412,1
1986,1439,1437,1
1986,1462,1104,1
1986,1323,1114,1
1986,1112,1120,1
1986,1231,1156,1
1986,1193,1228,1
1986,1275,1235,1
1986,1172,1246,1
1986,1337,1268,1
1986,1103,1276,1
1986,1409,1298,1
1986,1234,1301,1
1986,1286,1385,1
1986,1350,1386,1
1986,1135,1393,1
1986,1419,1424,1
1986,1304,1443,1
1986,1328,1177,2
1986,1330,1181,2
1986,1437,1210,2
1986,1396,1242,2
1986,1133,1257,2
1986,1272,1261,2
1986,1207,1277,2
1986,1412,1314,2
1986,1228,1104,2
1986,1385,1120,2
1986,1386,1156,2
1986,1276,1235,2
1986,1443,1246,2
1986,1393,1298,2
1986,1114,1301,2
1986,1268,1424,2
1986,1424,1120,3
1986,1104,1246,3
1986,1314,1257,3
1986,1210,1261,3
1986,1177,1181,3
1986,1277,1242,3
1986,1156,1298,3
1986,1235,1301,3
1986,1120,1257,4
1986,1246,1261,4
1986,1298,1181,4
1986,1301,1242,4
1986,1242,1181,5
1986,1261,1257,5
1986,1181,1257,6
1987,1299,1104,1
1987,1360,1120,1
1987,1228,1122,1
1987,1401,1181,1
1987,1193,1231,1
1987,1208,1243,1
1987,1298,1276,1
1987,1140,1309,1
1987,1335,1314,1
1987,1292,1323,1
1987,1412,1344,1
1987,1267,1395,1
1987,1141,1417,1
1987,1226,1424,1
1987,1438,1461,1
1987,1281,1462,1
1987,1256,1177,1
1987,1301,1196,1
1987,1137,1207,1
1987,1365,1234,1
1987,1222,1242,1
1987,1210,1261,1
1987,1155,1283,1
1987,1246,1326,1
1987,1409,1328,1
1987,1265,1338,1
1987,1318,1345,1
1987,1455,1385,1
1987,1204,1393,1
1987,1380,1396,1
