Season,TeamID,G1,G2,G3,G4,G5
1988,1393,W,W,W,L,W
1988,1104,L,L,L,W,L
1988,1112,W,W,W,W,W
1988,1113,L,L,L,L,L
1988,1116,L,W,W,L,W
1988,1120,L,W,W,L,W
1988,1137,L,W,W,W,W
1988,1140,L,W,L,W,L
1988,1147,L,W,L,L,W
1988,1155,L,W,W,L,L
1988,1160,L,L,L,L,W
1988,1174,L,W,W,L,L
1988,1192,W,W,W,L,W
1988,1197,L,W,W,W,W
1988,1201,L,L,L,L,W
1988,1208,L,W,W,W,W
1988,1222,L,W,W,W,L
1988,1225,L,L,W,W,W
1988,1228,W,W,W,W,L
1988,1234,L,W,L,W,W
1988,1243,L,W,W,W,W
1988,1247,W,W,W,W,W
1988,1256,W,W,L,W,W
1988,1264,L,L,L,L,W
1988,1268,L,W,W,L,W
1988,1276,W,L,L,W,L
1988,1277,L,W,L,L,W
1988,1279,L,W,L,L,W
1988,1322,L,L,W,L,W
1988,1344,L,W,L,L,L
1988,1348,L,W,W,W,W
1988,1349,L,L,L,L,L
1988,1350,W,W,W,W,W
1988,1364,L,W,W,L,W
1988,1387,L,L,W,W,L
1988,1412,L,L,L,W,W
1988,1414,L,W,W,L,L
1988,1428,L,W,W,W,L
1988,1435,L,L,L,W,L
1988,1437,L,W,W,W,L
1988,1438,L,L,W,L,L
1988,1450,L,W,W,L,L
1988,1308,L,L,L,W,W
1988,1182,L,W,W,L,L
1988,1403,L,L,L,L,L
1988,1152,L,L,L,L,W
1988,1375,L,W,W,L,W
1988,1416,L,L,L,L,L
1988,1286,L,W,W,W,W
1988,1368,L,L,W,L,L
1988,1333,L,W,W,L,W
1988,1449,L,W,L,W,W
1988,1216,L,W,W,W,W
1988,1373,L,W,W,W,W
1988,1126,L,W,W,L,L
1988,1319,L,W,W,L,L
1988,1380,W,W,W,W,W
1988,1358,W,W,W,L,L
1988,1211,L,W,W,W,W
1988,1124,L,W,W,W,W
1988,1390,L,W,W,L,L
1988,1361,L,W,L,L,W
1988,1427,W,W,W,W,W
1988,1318,L,L,W,L,W
1988,1102,L,L,L,L,L
1988,1259,L,L,L,L,L
1988,1274,W,L,W,W,L
1988,1178,L,W,W,L,L
1988,1386,L,W,L,W,W
1988,1425,L,L,W,L,L
1988,1372,W,L,L,L,W
1988,1200,L,W,W,L,W
1988,1154,L,W,W,L,W
1988,1360,L,L,W,L,L
1988,1131,W,W,W,W,W
1988,1365,L,W,W,W,L
1988,1145,L,L,L,W,L
1988,1402,L,L,W,W,W
1988,1119,L,L,L,W,L
1988,1429,W,W,W,W,W
1988,1218,L,W,L,W,L
1988,1304,L,L,L,L,L
1988,1162,L,L,L,W,L
1988,1186,L,L,L,L,L
1988,1129,W,W,L,W,W
1988,1130,L,L,W,W,L
1988,1135,W,L,L,L,W
1988,1141,L,W,L,W,W
1988,1143,L,W,L,L,L
1988,1163,L,W,W,L,L
1988,1171,L,W,W,W,L
1988,1179,L,L,L,L,L
1988,1181,W,W,W,W,L
1988,1191,L,W,W,W,W
1988,1199,L,W,W,W,L
1988,1203,L,W,L,W,L
1988,1204,L,W,W,W,W
1988,1231,W,W,W,L,W
1988,1233,L,L,L,L,L
1988,1246,W,W,W,W,W
1988,1248,L,W,W,L,W
1988,1250,W,W,W,L,W
1988,1258,W,W,W,W,W
1988,1260,L,W,W,L,L
1988,1272,L,W,W,W,L
1988,1283,W,W,W,W,L
1988,1309,L,W,L,W,W
1988,1317,W,W,W,W,W
1988,1328,W,W,W,W,L
1988,1330,L,W,W,W,L
1988,1332,L,W,L,W,L
1988,1337,L,W,L,L,L
1988,1338,L,W,W,L,W
1988,1353,L,W,L,W,L
1988,1374,W,W,W,W,W
1988,1385,L,L,W,L,W
1988,1389,L,W,L,W,W
1988,1418,L,L,W,L,L
1988,1433,L,W,W,L,W
1988,1458,W,L,W,L,W
1988,1460,L,W,W,L,W
1988,1226,L,W,L,W,W
1988,1157,L,W,W,W,W
1988,1306,L,W,W,L,L
1988,1166,L,W,W,W,L
1988,1271,L,L,L,L,W
1988,1436,L,L,L,L,L
1988,1278,L,L,W,L,L
1988,1111,L,L,L,L,L
1988,1122,L,W,W,L,W
1988,1463,W,W,W,L,W
1988,1423,L,W,W,L,W
1988,1275,W,W,L,W,W
1988,1242,L,W,W,W,W
1988,1159,L,L,L,L,L
1988,1335,W,W,L,L,L
1988,1399,L,L,L,L,W
1988,1227,L,L,L,L,W
1988,1238,L,W,L,W,W
1988,1362,L,L,W,W,L
1988,1270,L,W,W,W,L
1988,1401,L,W,L,W,L
1988,1456,L,W,L,W,L
1988,1339,L,L,L,L,L
1988,1177,W,W,W,W,W
1988,1352,L,L,W,W,W
1988,1134,L,L,L,L,W
1988,1241,L,W,W,L,L
1988,1217,L,L,W,L,W
1988,1148,W,L,L,W,L
1988,1117,L,W,L,W,W
1988,1378,L,L,L,W,L
1988,1109,W,L,W,L,L
1988,1409,L,L,L,W,L
1988,1249,L,W,W,L,W
1988,1123,L,L,W,W,L
1988,1164,L,W,L,W,W
1988,1184,L,W,L,W,L
1988,1198,L,W,L,L,W
1988,1221,L,W,W,W,L
1988,1287,L,W,L,L,L
1988,1301,L,W,W,W,W
1988,1321,L,L,L,L,L
1988,1356,L,L,W,W,W
1988,1376,L,W,W,W,W
1988,1391,L,L,W,W,W
1988,1395,L,L,L,L,L
1988,1419,L,W,W,W,L
1988,1457,W,W,W,L,L
1988,1232,L,L,L,L,W
1988,1193,L,W,L,L,L
1988,1149,L,W,L,W,W
1988,1110,L,L,W,W,W
1988,1187,L,L,L,L,L
1988,1421,L,L,L,L,W
1988,1442,L,L,W,W,L
1988,1325,L,W,W,W,L
1988,1229,L,W,W,L,W
1988,1293,W,W,W,W,W
1988,1448,L,L,L,L,W
1988,1398,L,L,W,L,L
1988,1223,L,L,L,W,W
1988,1311,L,L,W,L,W
1988,1406,L,W,W,L,L
1988,1266,L,L,L,L,L
1988,1326,L,W,L,W,L
1988,1334,L,L,L,L,L
1988,1410,L,L,W,L,L
1988,1269,L,L,L,W,L
1988,1310,L,W,W,W,L
1988,1323,W,W,W,L,W
1988,1220,L,L,W,L,L
1988,1153,L,L,L,W,L
1988,1444,L,W,L,L,L
1988,1336,L,L,W,L,W
1988,1426,L,W,L,L,L
1988,1296,L,W,W,L,L
1988,1106,L,L,L,L,L
1988,1156,W,L,W,W,L
1988,1165,L,L,W,W,W
1988,1173,L,W,W,L,L
1988,1280,L,W,W,L,L
1988,1285,L,W,W,L,W
1988,1299,W,W,W,W,W
1988,1347,L,W,W,L,W
1988,1359,L,L,L,W,W
1988,1379,L,L,W,W,L
1988,1405,L,W,L,L,W
1988,1420,W,W,L,L,L
1988,1443,L,W,L,L,L
1988,1453,L,W,W,W,L
1988,1461,W,W,W,W,W
1988,1354,L,W,L,W,W
1988,1320,L,L,L,L,L
1988,1343,W,W,W,L,W
1988,1411,L,W,W,L,W
1988,1132,L,W,L,W,L
1988,1263,L,W,L,L,W
1988,1168,L,W,W,W,W
1988,1384,L,L,W,W,W
1988,1440,L,W,W,W,L
1988,1139,L,L,W,L,L
1988,1133,W,W,W,W,W
1988,1150,W,W,W,L,W
1988,1183,W,W,W,W,L
1988,1396,W,W,W,W,W
1988,1397,L,L,W,W,W
1988,1161,L,W,W,W,W
1988,1441,L,L,L,W,L
1988,1383,L,W,W,L,L
1988,1305,L,L,L,L,W
1988,1455,L,W,W,W,W
1988,1329,L,L,L,W,L
1988,1434,W,L,W,L,L
1988,1172,L,L,W,L,L
1988,1103,W,W,L,W,W
1988,1144,L,L,L,W,L
1988,1151,W,W,W,L,W
1988,1180,L,L,L,L,W
1988,1185,W,W,W,W,W
1988,1224,L,W,L,W,L
1988,1261,L,W,W,L,L
1988,1265,W,W,W,L,L
1988,1267,L,W,W,W,W
1988,1281,L,W,L,W,L
1988,1431,L,W,W,W,L
1988,1253,L,L,W,W,L
1988,1254,L,W,W,L,L
1988,1298,L,L,W,L,L
1988,1464,L,L,L,L,L
1988,1175,L,L,L,W,L
1988,1202,L,W,L,W,W
1988,1207,L,W,W,L,L
1988,1212,L,W,W,W,W
1988,1382,L,L,W,L,L
1988,1452,L,W,W,L,L
1988,1273,L,W,L,L,W
1988,1290,L,L,L,W,W
1988,1245,L,L,L,L,L
1988,1462,W,W,W,W,W
1988,1341,L,L,L,L,W
1988,1257,W,W,L,W,W
1988,1363,L,W,W,W,W
1988,1447,L,L,W,L,L
1988,1351,L,W,W,L,W
1988,1190,L,W,W,L,L
1988,1388,L,W,W,L,L
1988,1121,L,W,L,L,L
1988,1424,L,W,W,L,W
1988,1284,L,W,W,L,W
1988,1288,L,W,W,L,L
1988,1209,L,L,L,L,L
1988,1215,L,L,W,W,L
1989,1208,L,W,W,L,L
1989,1231,L,W,L,W,W
1989,1281,W,W,W,W,L
1989,1314,W,W,W,L,L
1989,1390,L,W,W,W,W
1989,1393,L,W,W,W,L
1989,1461,L,W,L,L,W
1989,1462,W,W,W,W,W
1989,1117,L,L,L,W,W
1989,1229,L,W,W,W,L
1989,1283,W,W,W,L,L
1989,1151,L,W,W,W,W
1989,1285,L,W,W,L,W
1989,1247,W,W,W,W,W
1989,1374,L,L,L,W,W
1989,1257,W,W,W,L,L
1989,1181,L,W,W,W,L
1989,1246,L,L,W,L,W
1989,1104,W,W,W,W,W
1989,1122,L,W,W,W,W
1989,1126,L,L,W,W,W
1989,1139,L,L,L,W,W
1989,1140,L,L,W,W,L
1989,1143,L,W,L,W,L
1989,1147,L,W,W,W,W
1989,1172,L,W,L,L,L
1989,1199,L,W,W,W,L
1989,1204,L,L,W,W,W
1989,1209,L,W,L,W,L
1989,1210,L,L,W,W,W
1989,1211,L,W,L,L,L
1989,1218,L,W,W,L,L
1989,1225,W,W,W,W,L
1989,1226,L,L,L,L,W
1989,1260,L,L,W,L,L
1989,1261,L,L,L,W,L
1989,1266,L,L,W,L,L
1989,1268,L,W,L,L,L
1989,1274,W,W,L,L,W
1989,1276,L,W,W,W,W
1989,1322,L,W,L,W,L
1989,1328,L,W,W,W,W
1989,1344,L,W,L,L,L
1989,1350,L,W,W,W,W
1989,1353,W,W,W,W,W
1989,1356,L,W,W,L,L
1989,1359,L,L,L,L,L
1989,1362,L,W,W,W,L
1989,1364,L,W,W,L,W
1989,1371,L,W,W,W,W
1989,1375,W,W,W,W,W
1989,1381,W,L,L,L,L
1989,1385,L,L,W,L,L
1989,1397,L,W,W,W,W
1989,1400,L,W,W,L,W
1989,1424,W,W,W,W,W
1989,1425,L,W,L,L,L
1989,1438,L,W,W,W,W
1989,1443,L,W,W,L,L
1989,1113,L,L,L,L,L
1989,1267,L,W,W,W,W
1989,1197,L,W,W,W,W
1989,1434,L,W,L,W,L
1989,1318,L,W,L,W,W
1989,1196,L,W,W,L,W
1989,1401,L,W,W,W,L
1989,1402,L,L,L,L,W
1989,1416,L,L,L,L,W
1989,1423,L,W,W,W,L
1989,1414,L,W,L,L,L
1989,1421,W,W,W,W,L
1989,1450,L,W,W,L,L
1989,1286,L,W,W,W,W
1989,1186,L,W,L,W,L
1989,1201,L,W,W,W,L
1989,1233,L,W,W,W,W
1989,1152,L,L,W,W,L
1989,1265,W,W,L,W,L
1989,1245,L,W,W,W,W
1989,1395,L,W,W,L,L
1989,1271,L,L,L,L,L
1989,1435,L,W,L,W,L
1989,1179,L,W,L,W,L
1989,1326,L,L,L,L,L
1989,1310,L,L,W,L,W
1989,1124,L,L,L,L,L
1989,1351,L,L,W,L,L
1989,1405,L,W,L,W,L
1989,1291,W,W,W,L,W
1989,1410,L,L,W,L,L
1989,1160,L,L,L,L,L
1989,1428,L,W,L,L,L
1989,1193,L,L,W,L,L
1989,1419,L,W,W,W,L
1989,1254,L,W,W,W,W
1989,1399,L,L,L,L,L
1989,1337,L,W,L,L,W
1989,1177,W,W,L,W,W
1989,1174,L,L,L,L,W
1989,1171,W,W,W,L,L
1989,1441,L,L,W,W,L
1989,1103,W,W,W,W,W
1989,1109,L,L,W,L,L
1989,1119,L,L,L,L,W
1989,1120,L,L,L,L,W
1989,1123,W,W,W,W,W
1989,1130,L,W,L,W,L
1989,1132,L,W,L,L,W
1989,1135,L,L,L,L,L
1989,1163,L,W,L,L,W
1989,1173,L,W,L,L,L
1989,1175,L,W,L,L,W
1989,1178,L,W,W,L,L
1989,1198,L,W,L,L,W
1989,1220,L,W,W,W,L
1989,1222,L,L,W,W,L
1989,1228,W,W,W,W,W
1989,1232,L,L,L,L,L
1989,1234,W,L,L,L,W
1989,1242,L,W,W,W,L
1989,1243,L,W,L,W,W
1989,1248,L,W,W,L,L
1989,1251,L,W,L,L,L
1989,1256,W,W,W,L,L
1989,1298,L,W,L,L,W
1989,1301,L,W,W,L,L
1989,1304,L,L,L,W,W
1989,1307,L,W,L,W,W
1989,1308,L,W,W,L,W
1989,1333,L,W,W,W,L
1989,1336,L,W,W,L,W
1989,1338,L,W,W,L,W
1989,1352,W,W,L,L,L
1989,1354,W,W,W,W,W
1989,1360,L,W,L,W,L
1989,1361,L,L,L,W,W
1989,1387,L,W,W,L,W
1989,1389,L,W,W,L,W
1989,1391,L,W,W,W,W
1989,1417,L,W,L,W,W
1989,1420,L,L,W,W,W
1989,1455,L,W,W,L,L
1989,1458,L,L,W,L,L
1989,1463,L,W,L,W,L
1989,1129,L,W,W,L,W
1989,1102,L,L,L,L,W
1989,1284,L,W,L,L,W
1989,1278,W,W,W,L,L
1989,1217,L,L,W,W,W
1989,1373,W,W,W,W,L
1989,1306,L,W,L,L,L
1989,1216,L,W,W,L,W
1989,1137,W,W,W,W,W
1989,1149,L,L,L,W,W
1989,1349,L,L,W,L,W
1989,1154,L,L,L,W,W
1989,1264,L,W,L,L,L
1989,1235,L,W,W,W,L
1989,1227,L,W,W,L,L
1989,1442,L,L,L,W,W
1989,1131,L,W,W,W,W
1989,1270,W,W,W,W,W
1989,1345,W,W,W,L,W
1989,1159,L,L,W,L,W
1989,1134,L,L,L,L,L
1989,1317,L,W,L,W,W
1989,1272,L,L,W,W,W
1989,1335,L,W,W,L,W
1989,1162,W,L,L,L,L
1989,1166,W,W,W,W,L
1989,1259,L,L,L,L,W
1989,1411,L,W,W,W,W
1989,1339,L,L,L,L,L
1989,1206,W,W,W,W,W
1989,1329,L,L,L,L,W
1989,1452,L,W,W,L,W
1989,1437,L,W,L,L,L
1989,1250,L,L,W,L,L
1989,1164,L,W,W,W,W
1989,1148,L,W,L,L,L
1989,1223,L,W,W,L,L
1989,1403,L,W,L,L,W
1989,1319,L,L,L,L,L
1989,1224,L,L,L,L,W
1989,1141,L,L,W,L,W
1989,1332,L,L,L,L,L
1989,1203,L,L,L,L,L
1989,1116,W,W,W,W,W
1989,1191,L,W,L,W,W
1989,1263,L,W,L,L,L
1989,1449,L,W,L,W,L
1989,1150,L,W,W,W,W
1989,1155,L,W,W,L,W
1989,1277,W,L,W,L,W
1989,1280,L,W,L,W,L
1989,1293,L,W,W,W,L
1989,1296,W,W,W,L,L
1989,1311,L,L,L,W,L
1989,1323,L,W,W,L,W
1989,1365,L,W,W,W,L
1989,1383,W,W,L,L,W
1989,1386,L,W,W,L,L
1989,1427,L,L,L,L,L
1989,1431,W,W,W,W,W
1989,1451,L,W,L,L,W
1989,1111,L,L,W,L,W
1989,1121,L,L,L,L,L
1989,1239,L,W,W,L,L
1989,1157,L,L,W,W,W
1989,1331,L,W,L,W,L
1989,1202,L,W,W,W,W
1989,1249,L,L,L,W,L
1989,1183,L,W,W,L,W
1989,1341,L,L,L,W,W
1989,1382,L,L,L,L,L
1989,1448,L,L,L,W,L
1989,1334,L,W,L,W,L
1989,1457,L,W,W,L,W
1989,1145,L,W,W,W,L
1989,1212,L,W,W,W,W
1989,1165,W,W,W,L,W
1989,1279,L,W,W,L,L
1989,1372,L,L,W,L,L
1989,1184,L,W,L,L,L
1989,1426,L,W,L,W,L
1989,1106,L,W,L,L,W
1989,1241,L,W,L,L,W
1989,1275,L,W,L,L,L
1989,1440,L,L,L,L,L
1989,1464,L,L,L,W,L
1989,1253,L,L,L,W,W
1989,1406,L,W,W,W,W
1989,1325,L,W,L,L,W
1989,1112,W,W,W,W,W
1989,1114,W,W,W,W,L
1989,1161,L,W,W,W,W
1989,1221,L,L,L,W,W
1989,1305,L,L,W,W,L
1989,1330,L,W,L,L,L
1989,1343,W,L,L,W,W
1989,1348,L,L,W,W,L
1989,1379,L,L,W,L,L
1989,1447,L,L,L,W,W
1989,1453,L,L,W,L,L
1989,1269,L,L,W,L,L
1989,1182,L,W,W,L,W
1989,1290,L,L,W,L,L
1989,1187,L,W,L,W,W
1989,1429,L,L,W,L,W
1989,1456,L,L,L,L,L
1989,1108,L,L,L,L,L
1989,1192,L,W,W,W,W
1989,1180,L,W,L,L,L
1989,1384,L,W,L,L,L
1989,1168,L,W,W,L,W
1989,1200,L,W,L,W,L
1989,1444,L,L,L,W,L
1989,1368,L,L,L,W,L
1989,1436,L,L,W,L,W
1989,1258,W,W,W,L,W
1989,1133,L,L,W,W,W
1989,1358,W,W,W,W,L
1989,1215,L,W,W,L,L
1989,1153,L,W,W,W,W
1989,1238,L,W,L,L,W
1989,1309,L,W,W,W,W
1989,1363,L,L,L,L,L
1989,1287,L,L,L,W,W
1989,1156,W,W,W,W,W
1989,1398,L,W,L,L,L
1989,1396,L,W,W,W,L
1989,1409,L,W,W,L,W
1989,1190,W,W,W,W,L
1989,1288,L,W,W,W,L
1989,1299,L,L,L,L,W
1989,1376,L,W,W,W,W
1989,1378,L,L,L,L,L
1989,1388,L,W,W,W,W
1989,1412,L,W,L,W,W
1989,1418,L,W,W,W,L
1989,1439,W,L,L,L,W
1989,1460,W,L,W,L,W
1989,1273,L,L,W,W,W
1989,1321,L,L,L,L,L
1989,1144,L,W,W,W,W
1989,1292,W,W,W,W,L
1989,1347,L,L,L,W,L
1989,1320,L,W,L,W,L
1989,1110,L,L,W,L,L
1989,1185,L,W,L,W,L
1989,1433,L,W,W,L,L
1989,1380,W,W,W,W,W
1989,1207,W,W,W,L,W
1990,1143,L,L,W,W,L
1990,1177,W,W,L,W,L
1990,1222,L,W,W,W,W
1990,1242,L,W,W,L,W
1990,1261,L,W,L,L,W
1990,1301,L,L,L,L,W
1990,1385,L,L,W,W,W
1990,1424,W,W,W,W,W
1990,1102,L,W,W,W,L
1990,1326,W,L,W,W,L
1990,1455,L,L,W,W,W
1990,1412,L,W,W,W,W
1990,1379,L,W,W,L,W
1990,1350,W,W,W,W,L
1990,1299,L,W,W,W,L
1990,1258,W,W,W,L,W
1990,1375,L,L,L,L,W
1990,1363,L,L,W,L,L
1990,1210,W,W,W,W,L
1990,1209,L,L,L,L,W
1990,1206,L,W,W,W,L
1990,1268,L,W,W,L,W
1990,1187,L,L,W,L,L
1990,1190,W,W,W,W,W
1990,1104,W,W,W,W,W
1990,1109,W,W,L,L,L
1990,1116,W,W,W,W,W
1990,1132,L,L,W,W,W
1990,1140,L,L,W,W,L
1990,1147,L,W,W,W,W
1990,1160,L,W,W,L,L
1990,1185,L,W,W,W,L
1990,1197,L,W,W,W,W
1990,1201,L,W,L,L,L
1990,1234,L,L,W,L,L
1990,1243,L,W,L,L,W
1990,1247,W,W,W,W,W
1990,1249,L,W,L,L,L
1990,1267,L,L,L,W,W
1990,1272,L,W,L,W,W
1990,1277,W,W,W,W,W
1990,1280,L,W,W,L,W
1990,1281,L,L,W,L,W
1990,1284,L,W,L,L,W
1990,1285,L,W,W,W,W
1990,1307,L,W,W,W,W
1990,1314,L,W,W,L,L
1990,1319,L,L,L,L,L
1990,1333,L,L,W,W,W
1990,1344,L,W,W,L,W
1990,1345,L,W,L,W,L
1990,1374,L,W,W,L,W
1990,1391,L,W,W,W,W
1990,1395,L,L,W,W,L
1990,1397,L,L,W,L,W
1990,1401,L,W,L,W,L
1990,1418,L,W,W,L,W
1990,1427,L,W,L,W,L
1990,1433,L,W,L,W,L
1990,1437,L,W,W,L,W
1990,1438,L,W,W,L,L
1990,1443,L,W,W,L,L
1990,1179,L,W,L,L,W
1990,1359,L,L,W,L,L
1990,1239,L,W,W,W,W
1990,1373,L,W,L,W,W
1990,1124,L,W,L,L,W
1990,1349,L,L,L,L,L
1990,1458,L,L,W,L,W
1990,1126,L,L,L,L,W
1990,1388,L,L,W,L,L
1990,1291,L,W,W,W,L
1990,1411,W,W,W,W,W
1990,1199,L,W,L,W,W
1990,1283,L,W,W,W,W
1990,1119,L,W,L,W,W
1990,1398,L,L,L,L,L
1990,1120,L,W,L,L,L
1990,1419,W,W,W,W,W
1990,1191,L,W,W,L,W
1990,1444,L,L,L,L,W
1990,1339,W,W,L,W,W
1990,1215,L,W,L,L,L
1990,1241,L,W,W,L,L
1990,1149,L,L,L,W,L
1990,1266,L,W,W,W,L
1990,1306,L,W,L,L,L
1990,1123,W,W,W,W,W
1990,1317,L,W,W,L,L
1990,1133,L,L,L,L,L
1990,1408,L,L,L,L,L
1990,1122,L,W,L,L,L
1990,1163,W,W,W,W,L
1990,1279,L,W,W,L,W
1990,1426,L,W,W,L,L
1990,1273,L,L,L,L,L
1990,1361,L,L,L,L,L
1990,1318,L,W,W,W,W
1990,1111,L,W,W,W,W
1990,1112,W,W,W,W,W
1990,1117,L,W,L,L,W
1990,1130,L,L,L,L,W
1990,1131,W,W,W,L,W
1990,1153,L,W,L,W,L
1990,1155,L,W,L,L,W
1990,1161,L,W,W,W,L
1990,1173,W,W,W,W,W
1990,1178,L,W,L,L,L
1990,1181,L,W,L,L,W
1990,1200,L,W,W,W,W
1990,1203,L,W,L,L,W
1990,1226,L,W,L,L,L
1990,1231,L,W,W,L,L
1990,1233,L,W,W,W,L
1990,1235,L,L,W,W,L
1990,1248,L,L,W,L,L
1990,1253,L,W,W,W,W
1990,1256,L,L,W,W,W
1990,1263,L,W,L,L,W
1990,1264,L,W,L,W,L
1990,1304,L,L,W,L,L
1990,1325,L,L,L,L,L
1990,1335,W,L,L,W,W
1990,1352,W,W,W,W,W
1990,1358,L,L,W,W,L
1990,1362,L,L,L,W,L
1990,1364,L,W,W,L,W
1990,1380,L,W,W,W,W
1990,1382,L,L,L,L,W
1990,1383,W,L,L,W,L
1990,1384,L,W,W,L,L
1990,1417,L,W,W,W,W
1990,1420,W,L,L,L,L
1990,1423,L,L,W,L,L
1990,1442,L,W,W,L,L
1990,1448,L,W,W,W,L
1990,1453,L,W,W,W,W
1990,1434,L,L,W,L,L
1990,1276,W,W,L,L,W
1990,1212,L,W,L,L,W
1990,1271,L,L,L,L,W
1990,1232,L,L,L,L,W
1990,1186,L,W,L,W,W
1990,1278,L,L,W,W,W
1990,1410,L,W,W,W,W
1990,1192,L,W,W,W,L
1990,1141,L,W,W,L,L
1990,1217,L,L,W,L,L
1990,1298,L,L,L,L,L
1990,1259,L,L,L,L,L
1990,1129,L,W,L,L,W
1990,1275,L,W,W,W,L
1990,1296,L,W,W,W,W
1990,1405,L,W,L,W,L
1990,1218,L,W,W,L,W
1990,1159,L,W,L,L,L
1990,1372,L,L,L,L,L
1990,1103,L,L,L,L,W
1990,1305,L,W,L,W,L
1990,1164,W,W,W,W,W
1990,1220,L,W,L,W,L
1990,1175,L,L,W,L,L
1990,1257,W,W,W,W,W
1990,1282,L,W,L,W,W
1990,1351,L,L,L,L,W
1990,1250,L,W,W,L,W
1990,1452,L,W,W,L,L
1990,1461,L,W,L,W,L
1990,1414,L,W,L,W,L
1990,1337,W,W,W,W,L
1990,1322,L,W,L,L,W
1990,1145,L,W,L,L,L
1990,1162,L,W,L,L,L
1990,1174,L,W,L,W,W
1990,1365,L,L,L,L,W
1990,1198,L,W,L,L,W
1990,1144,L,W,L,W,W
1990,1311,L,L,L,W,L
1990,1139,L,L,L,L,W
1990,1172,L,W,L,L,L
1990,1229,W,W,W,W,L
1990,1356,L,W,W,W,W
1990,1332,L,L,L,W,W
1990,1152,W,L,L,L,L
1990,1110,L,W,W,W,W
1990,1150,L,W,W,L,L
1990,1165,L,L,L,W,W
1990,1168,L,W,L,L,L
1990,1180,L,W,L,W,W
1990,1183,L,L,L,L,L
1990,1196,L,L,W,L,L
1990,1208,L,W,L,W,W
1990,1221,L,W,W,W,W
1990,1265,L,W,W,L,W
1990,1274,W,W,L,W,L
1990,1286,L,W,W,L,W
1990,1378,W,W,W,L,L
1990,1387,L,L,W,W,L
1990,1390,L,W,W,L,W
1990,1393,L,W,W,W,W
1990,1425,L,W,W,W,L
1990,1431,W,W,W,L,W
1990,1435,L,W,W,W,L
1990,1456,L,L,W,W,L
1990,1457,L,W,W,L,W
1990,1184,L,W,W,W,L
1990,1171,W,L,W,L,W
1990,1166,L,W,L,W,L
1990,1148,L,L,W,L,L
1990,1216,L,W,W,L,W
1990,1309,W,W,L,W,W
1990,1386,L,L,L,L,W
1990,1270,L,W,L,W,W
1990,1439,L,W,W,W,L
1990,1121,L,L,L,L,W
1990,1381,L,W,L,W,W
1990,1450,L,L,L,L,L
1990,1399,L,W,W,L,W
1990,1251,W,L,W,W,W
1990,1353,L,W,L,W,W
1990,1238,L,W,W,L,W
1990,1341,L,L,W,W,L
1990,1308,L,W,W,W,W
1990,1228,W,W,L,W,L
1990,1246,L,L,W,L,L
1990,1321,L,L,L,L,W
1990,1323,L,W,W,L,L
1990,1329,L,W,L,L,W
1990,1338,L,W,L,L,W
1990,1343,W,W,L,W,W
1990,1348,L,W,L,W,L
1990,1389,L,L,W,L,W
1990,1396,W,W,W,W,L
1990,1400,L,W,L,W,W
1990,1406,W,W,W,W,W
1990,1429,L,L,L,L,L
1990,1402,L,W,W,W,L
1990,1451,L,W,W,W,L
1990,1154,L,L,W,W,L
1990,1245,L,W,W,W,W
1990,1135,L,W,W,L,L
1990,1360,W,W,L,L,W
1990,1447,L,W,L,L,W
1990,1224,L,L,L,L,L
1990,1108,L,W,L,L,L
1990,1114,W,W,W,W,L
1990,1204,L,L,L,W,W
1990,1293,W,W,L,W,L
1990,1328,W,W,W,W,W
1990,1330,L,L,W,L,W
1990,1334,L,W,L,L,W
1990,1347,L,W,L,W,W
1990,1376,L,W,L,L,L
1990,1157,W,W,L,W,W
1990,1202,L,W,W,L,L
1990,1182,L,W,L,W,L
1990,1193,L,W,L,L,L
1990,1310,L,L,L,W,L
1990,1260,L,W,L,L,L
1990,1336,L,W,W,L,W
1990,1409,L,W,W,W,L
1990,1421,L,W,W,W,W
1990,1463,W,W,W,W,L
1990,1225,W,W,W,L,W
1990,1113,L,W,W,W,L
1990,1436,L,W,W,L,W
1990,1428,L,W,L,L,W
1990,1449,L,L,L,W,L
1990,1440,L,W,L,L,W
1990,1151,L,W,W,W,L
1990,1371,L,W,L,L,W
1990,1403,L,L,L,L,L
1990,1287,L,W,W,W,L
1990,1134,L,L,L,L,L
1990,1254,L,L,L,L,L
1990,1137,L,W,W,L,W
1990,1290,L,W,L,L,W
1990,1211,L,W,W,L,L
1990,1106,L,L,L,W,L
1990,1207,L,W,L,W,W
1990,1269,L,W,W,W,W
1990,1288,L,W,L,L,L
1990,1320,W,W,W,L,W
1990,1441,L,L,L,L,L
1990,1460,L,W,W,L,W
1990,1354,L,W,W,W,W
1990,1464,L,W,L,W,L
1990,1227,L,L,L,W,W
1990,1416,W,W,L,W,L
1990,1462,L,W,W,L,W
1990,1292,L,L,W,W,W
1990,1156,W,L,W,L,W
1991,1112,W,W,L,W,W
1991,1116,W,W,W,L,W
1991,1130,L,L,L,L,L
1991,1181,L,W,W,W,L
1991,1190,W,W,W,W,L
1991,1234,W,W,L,L,W
1991,1323,L,L,L,W,L
1991,1328,L,L,W,L,L
1991,1122,L,L,W,W,W
1991,1435,L,W,L,L,W
1991,1272,L,W,L,W,L
1991,1266,L,L,W,W,L
1991,1140,W,W,W,L,W
1991,1396,L,W,W,L,W
1991,1200,W,W,L,W,L
